,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
385,58GF07,KOSPI,KBGF07SK하이닉콜,,,,,,,
386,58GF10,KOSPI,KBGF10SK하이닉풋,,,,,,,
387,58GF11,KOSPI,KBGF11S-OIL콜,,,,,,,
388,58GF12,KOSPI,KBGF12S-OIL풋,,,,,,,
389,58GF13,KOSPI,KBGF13금호석유콜,,,,,,,
390,58GF14,KOSPI,KBGF14기아콜,,,,,,,
391,58GF15,KOSPI,KBGF15기아콜,,,,,,,
392,58GF16,KOSPI,KBGF16기아풋,,,,,,,
393,58GF17,KOSPI,KBGF17넷마블풋,,,,,,,
394,58GF18,KOSPI,KBGF18대우건설콜,,,,,,,
395,58GF19,KOSPI,KBGF19대우건설콜,,,,,,,
396,58GF20,KOSPI,KBGF20두산퓨얼콜,,,,,,,
397,58GF21,KOSPI,KBGF21롯데케미콜,,,,,,,
398,58GF22,KOSPI,KBGF22롯데케미풋,,,,,,,
399,58GF23,KOSPI,KBGF23삼성SDI콜,,,,,,,
400,58GF24,KOSPI,KBGF24삼성SDI콜,,,,,,,
401,58GF25,KOSPI,KBGF25삼성SDI풋,,,,,,,
402,58GF26,KOSPI,KBGF26삼성물산콜,,,,,,,
403,58GF27,KOSPI,KBGF27삼성물산풋,,,,,,,
404,58GF28,KOSPI,KBGF28삼성바이콜,,,,,,,
405,58GF29,KOSPI,KBGF29삼성바이콜,,,,,,,
406,58GF30,KOSPI,KBGF30삼성바이풋,,,,,,,
407,58GF31,KOSPI,KBGF31삼성엔지콜,,,,,,,
408,58GF32,KOSPI,KBGF32삼성엔지풋,,,,,,,
409,58GF33,KOSPI,KBGF33삼성전기콜,,,,,,,
410,58GF34,KOSPI,KBGF34삼성전기콜,,,,,,,
411,58GF35,KOSPI,KBGF35삼성전기풋,,,,,,,
412,58GF36,KOSPI,KBGF36삼성전자콜,,,,,,,
413,58GF37,KOSPI,KBGF37삼성전자콜,,,,,,,
414,58GF38,KOSPI,KBGF38삼성전자콜,,,,,,,
415,58GF39,KOSPI,KBGF39삼성전자콜,,,,,,,
416,58GF40,KOSPI,KBGF40삼성전자콜,,,,,,,
417,58GF41,KOSPI,KBGF41삼성전자콜,,,,,,,
418,58GF42,KOSPI,KBGF42셀트리온콜,,,,,,,
419,58GF43,KOSPI,KBGF43셀트리온풋,,,,,,,
420,58GF44,KOSPI,KBGF44신한지주콜,,,,,,,
421,58GF45,KOSPI,KBGF45신한지주콜,,,,,,,
422,58GF47,KOSPI,KBGF47아모레콜,,,,,,,
423,58GF48,KOSPI,KBGF48아모레풋,,,,,,,
424,58GF49,KOSPI,KBGF49NC소프트콜,,,,,,,
425,58GF50,KOSPI,KBGF50NC소프트풋,,,,,,,
426,58GF51,KOSPI,KBGF51카카오콜,,,,,,,
427,58GF52,KOSPI,KBGF52카카오콜,,,,,,,
428,58GF53,KOSPI,KBGF53카카오콜,,,,,,,
429,58GF55,KOSPI,KBGF55포스코케콜,,,,,,,
430,58GF56,KOSPI,KBGF56하나금융콜,,,,,,,
431,58GF58,KOSPI,KBGF58하이브콜,,,,,,,
432,58GF59,KOSPI,KBGF59하이브콜,,,,,,,
433,58GF60,KOSPI,KBGF60한국지주콜,,,,,,,
434,58GF61,KOSPI,KBGF61한국전력콜,,,,,,,
435,58GF62,KOSPI,KBGF62한국전력풋,,,,,,,
436,58GF63,KOSPI,KBGF63한국조선콜,,,,,,,
437,58GF64,KOSPI,KBGF64한화솔루콜,,,,,,,
438,58GF65,KOSPI,KBGF65모비스콜,,,,,,,
439,58GF66,KOSPI,KBGF66모비스풋,,,,,,,
440,58GF67,KOSPI,KBGF67현대차콜,,,,,,,
441,58GF68,KOSPI,KBGF68현대차콜,,,,,,,
442,58GF69,KOSPI,KBGF69현대차풋,,,,,,,
443,58GF70,KOSPI,KBGF70호텔신라콜,,,,,,,
444,58GF71,KOSPI,KBGF71LG생건콜,,,,,,,
445,58GF72,KOSPI,KBGF72엘지전자콜,,,,,,,
446,58GF73,KOSPI,KBGF73LG화학콜,,,,,,,
447,58GF74,KOSPI,KBGF74네이버콜,,,,,,,
448,58GF75,KOSPI,KBGF75네이버콜,,,,,,,
449,58GF76,KOSPI,KBGF76네이버풋,,,,,,,
450,58GF77,KOSPI,KBGF77POSCO콜,,,,,,,
451,58GF78,KOSPI,KBGF78SK콜,,,,,,,
452,58GF79,KOSPI,KBGF79SK이노콜,,,,,,,
453,58GF81,KOSPI,KBGF81SK하이닉콜,,,,,,,
454,58GF82,KOSPI,KBGF82SK하이닉콜,,,,,,,
455,58GF83,KOSPI,KBGF83SK하이닉콜,,,,,,,
456,58GF84,KOSPI,KBGF84SK하이닉풋,,,,,,,
457,58GF86,KOSPI,KBGF86금호석유콜,,,,,,,
458,58GF87,KOSPI,KBGF87넷마블콜,,,,,,,
459,58GF88,KOSPI,KBGF88녹십자콜,,,,,,,
460,58GF89,KOSPI,KBGF89대우건설콜,,,,,,,
461,58GF91,KOSPI,KBGF91삼성SDI콜,,,,,,,
462,58GF92,KOSPI,KBGF92삼성물산콜,,,,,,,
463,58GF93,KOSPI,KBGF93삼성바이콜,,,,,,,
464,58GF94,KOSPI,KBGF94삼성바이풋,,,,,,,
465,58GF95,KOSPI,KBGF95삼성엔지콜,,,,,,,
466,58GF96,KOSPI,KBGF96삼성전기콜,,,,,,,
467,58GF97,KOSPI,KBGF97삼성전자콜,,,,,,,
468,58GF98,KOSPI,KBGF98삼성전자콜,,,,,,,
469,58GF99,KOSPI,KBGF99삼성전자콜,,,,,,,
470,58GG00,KOSPI,KBGG00삼성전자풋,,,,,,,
471,58GG01,KOSPI,KBGG01셀트헬스콜,,,,,,,
472,58GG02,KOSPI,KBGG02신한지주콜,,,,,,,
473,58GG03,KOSPI,KBGG03아모레콜,,,,,,,
474,58GG04,KOSPI,KBGG04NC소프트콜,,,,,,,
475,58GG05,KOSPI,KBGG05카카오콜,,,,,,,
476,58GG07,KOSPI,KBGG07하나금융콜,,,,,,,
477,58GG08,KOSPI,KBGG08하이브콜,,,,,,,
478,58GG09,KOSPI,KBGG09한국전력콜,,,,,,,
479,58GG10,KOSPI,KBGG10한화솔루콜,,,,,,,
480,58GG11,KOSPI,KBGG11모비스콜,,,,,,,
481,58GG12,KOSPI,KBGG12현대차콜,,,,,,,
482,58GG13,KOSPI,KBGG13호텔신라콜,,,,,,,
483,58GG14,KOSPI,KBGG14엘지디스콜,,,,,,,
484,58GG15,KOSPI,KBGG15엘지디스풋,,,,,,,
485,58GG16,KOSPI,KBGG16LG화학콜,,,,,,,
486,58GG17,KOSPI,KBGG17LG화학콜,,,,,,,
487,58GG18,KOSPI,KBGG18네이버콜,,,,,,,
488,58GG19,KOSPI,KBGG19네이버콜,,,,,,,
489,58GG20,KOSPI,KBGG20POSCO콜,,,,,,,
490,58GG22,KOSPI,KBGG22SK하이닉콜,,,,,,,
491,58GG23,KOSPI,KBGG23SK하이닉콜,,,,,,,
492,58GG24,KOSPI,KBGG24기아콜,,,,,,,
493,58GG25,KOSPI,KBGG25롯데케미콜,,,,,,,
494,58GG26,KOSPI,KBGG26삼성SDI콜,,,,,,,
495,58GG27,KOSPI,KBGG27삼성바이콜,,,,,,,
496,58GG28,KOSPI,KBGG28삼성전자콜,,,,,,,
497,58GG29,KOSPI,KBGG29삼성전자콜,,,,,,,
498,58GG30,KOSPI,KBGG30셀트리온콜,,,,,,,
499,58GG31,KOSPI,KBGG31카카오콜,,,,,,,
500,58GG32,KOSPI,KBGG32카카오콜,,,,,,,
501,58GG33,KOSPI,KBGG33카카오풋,,,,,,,
502,58GG34,KOSPI,KBGG34하이브콜,,,,,,,
503,58GG36,KOSPI,KBGG36현대차콜,,,,,,,
504,58GG37,KOSPI,KBGG37엘지전자콜,,,,,,,
505,58GG38,KOSPI,KBGG38네이버콜,,,,,,,
506,58GG39,KOSPI,KBGG39네이버풋,,,,,,,
507,58GG40,KOSPI,KBGG40SK콜,,,,,,,
508,58GG41,KOSPI,KBGG41SK하이닉콜,,,,,,,
509,58GG42,KOSPI,KBGG42SK하이닉콜,,,,,,,
510,58GG43,KOSPI,KBGG43SK하이닉풋,,,,,,,
511,58GG44,KOSPI,KBGG44기아콜,,,,,,,
512,58GG45,KOSPI,KBGG45삼성SDI콜,,,,,,,
513,58GG46,KOSPI,KBGG46삼성전자콜,,,,,,,
514,58GG47,KOSPI,KBGG47삼성전자콜,,,,,,,
515,58GG48,KOSPI,KBGG48삼성전자콜,,,,,,,
516,58GG49,KOSPI,KBGG49삼성전자풋,,,,,,,
517,58GG50,KOSPI,KBGG50삼성전자콜,,,,,,,
518,58GG51,KOSPI,KBGG51셀트리온콜,,,,,,,
519,58GG52,KOSPI,KBGG52신한지주콜,,,,,,,
520,58GG54,KOSPI,KBGG54포스코케콜,,,,,,,
521,58GG55,KOSPI,KBGG55한국지주콜,,,,,,,
522,58GG56,KOSPI,KBGG56한국조선콜,,,,,,,
523,58GG57,KOSPI,KBGG57모비스콜,,,,,,,
524,58GG58,KOSPI,KBGG58네이버콜,,,,,,,
525,58GG59,KOSPI,KBGG59삼성전자콜,,,,,,,
526,58GG60,KOSPI,KBGG60삼성전자콜,,,,,,,
527,58GG61,KOSPI,KBGG61삼성전자콜,,,,,,,
528,58GG62,KOSPI,KBGG62하나금융콜,,,,,,,
529,58GG63,KOSPI,KBGG63현대차콜,,,,,,,
530,58GG64,KOSPI,KBGG64KOSPI200콜,,,,,,,
531,58GG65,KOSPI,KBGG65KOSPI200콜,,,,,,,
532,58GG66,KOSPI,KBGG66KOSPI200콜,,,,,,,
533,58GG67,KOSPI,KBGG67KOSPI200콜,,,,,,,
534,58GG68,KOSPI,KBGG68KOSPI200콜,,,,,,,
535,58GG69,KOSPI,KBGG69KOSPI200콜,,,,,,,
536,58GG70,KOSPI,KBGG70KOSPI200콜,,,,,,,
537,58GG71,KOSPI,KBGG71KOSPI200콜,,,,,,,
538,58GG72,KOSPI,KBGG72KOSPI200콜,,,,,,,
539,58GG73,KOSPI,KBGG73KOSPI200콜,,,,,,,
540,58GG74,KOSPI,KBGG74KOSPI200콜,,,,,,,
541,58GG75,KOSPI,KBGG75KOSPI200콜,,,,,,,
542,58GG76,KOSPI,KBGG76KOSPI200콜,,,,,,,
543,58GG77,KOSPI,KBGG77KOSPI200콜,,,,,,,
544,58GG78,KOSPI,KBGG78KOSPI200콜,,,,,,,
545,58GG79,KOSPI,KBGG79KOSPI200콜,,,,,,,
546,58GG80,KOSPI,KBGG80KOSPI200콜,,,,,,,
547,58GG81,KOSPI,KBGG81KOSPI200콜,,,,,,,
548,58GG82,KOSPI,KBGG82KOSPI200콜,,,,,,,
549,58GG83,KOSPI,KBGG83KOSPI200콜,,,,,,,
550,58GG84,KOSPI,KBGG84KOSPI200콜,,,,,,,
551,58GG85,KOSPI,KBGG85KOSPI200콜,,,,,,,
552,58GG86,KOSPI,KBGG86KOSPI200콜,,,,,,,
553,58GG87,KOSPI,KBGG87KOSPI200콜,,,,,,,
554,58GG88,KOSPI,KBGG88KOSPI200콜,,,,,,,
555,58GG89,KOSPI,KBGG89KOSPI200콜,,,,,,,
556,58GG90,KOSPI,KBGG90KOSPI200콜,,,,,,,
557,58GG91,KOSPI,KBGG91KOSPI200콜,,,,,,,
558,58GG92,KOSPI,KBGG92KOSPI200콜,,,,,,,
559,58GG93,KOSPI,KBGG93KOSPI200콜,,,,,,,
560,58GG94,KOSPI,KBGG94KOSPI200콜,,,,,,,
561,58GG95,KOSPI,KBGG95KOSPI200콜,,,,,,,
562,58GG96,KOSPI,KBGG96KOSPI200콜,,,,,,,
563,58GG97,KOSPI,KBGG97KOSPI200콜,,,,,,,
564,58GG98,KOSPI,KBGG98KOSPI200콜,,,,,,,
565,58GG99,KOSPI,KBGG99KOSPI200콜,,,,,,,
566,58GH00,KOSPI,KBGH00KOSPI200콜,,,,,,,
567,58GH01,KOSPI,KBGH01KOSPI200콜,,,,,,,
568,58GH02,KOSPI,KBGH02KOSPI200콜,,,,,,,
569,58GH03,KOSPI,KBGH03KOSPI200풋,,,,,,,
570,58GH04,KOSPI,KBGH04KOSPI200풋,,,,,,,
571,58GH05,KOSPI,KBGH05KOSPI200풋,,,,,,,
572,58GH06,KOSPI,KBGH06KOSPI200풋,,,,,,,
573,58GH07,KOSPI,KBGH07KOSPI200풋,,,,,,,
574,58GH08,KOSPI,KBGH08KOSPI200풋,,,,,,,
575,58GH09,KOSPI,KBGH09KOSPI200풋,,,,,,,
576,58GH10,KOSPI,KBGH10KOSPI200풋,,,,,,,
577,58GH11,KOSPI,KBGH11KOSPI200풋,,,,,,,
578,58GH12,KOSPI,KBGH12KOSPI200풋,,,,,,,
579,58GH13,KOSPI,KBGH13KOSPI200풋,,,,,,,
580,58GH14,KOSPI,KBGH14KOSPI200풋,,,,,,,
581,58GH15,KOSPI,KBGH15KOSPI200풋,,,,,,,
582,58GH16,KOSPI,KBGH16KOSPI200풋,,,,,,,
583,58GH17,KOSPI,KBGH17KOSPI200풋,,,,,,,
584,58GH18,KOSPI,KBGH18KOSPI200풋,,,,,,,
585,58GH19,KOSPI,KBGH19KOSPI200풋,,,,,,,
586,58GH20,KOSPI,KBGH20KOSPI200풋,,,,,,,
587,58GH21,KOSPI,KBGH21KOSPI200풋,,,,,,,
588,58GH22,KOSPI,KBGH22현대상선콜,,,,,,,
589,58GH23,KOSPI,KBGH23현대상선콜,,,,,,,
590,58GH24,KOSPI,KBGH24현대상선콜,,,,,,,
591,58GH26,KOSPI,KBGH26엘지디스콜,,,,,,,
592,58GH27,KOSPI,KBGH27엘지디스풋,,,,,,,
593,58GH28,KOSPI,KBGH28엘지전자콜,,,,,,,
594,58GH29,KOSPI,KBGH29엘지전자콜,,,,,,,
595,58GH30,KOSPI,KBGH30네이버콜,,,,,,,
596,58GH31,KOSPI,KBGH31네이버콜,,,,,,,
597,58GH32,KOSPI,KBGH32SK하이닉콜,,,,,,,
598,58GH33,KOSPI,KBGH33SK하이닉풋,,,,,,,
599,58GH34,KOSPI,KBGH34금호석유콜,,,,,,,
600,58GH36,KOSPI,KBGH36대우건설콜,,,,,,,
601,58GH37,KOSPI,KBGH37두산퓨얼콜,,,,,,,
602,58GH38,KOSPI,KBGH38두산퓨얼콜,,,,,,,
603,58GH39,KOSPI,KBGH39롯데케미콜,,,,,,,
604,58GH40,KOSPI,KBGH40삼성엔지콜,,,,,,,
605,58GH41,KOSPI,KBGH41삼성전자콜,,,,,,,
606,58GH43,KOSPI,KBGH43삼성전자콜,,,,,,,
607,58GH44,KOSPI,KBGH44삼성전자콜,,,,,,,
608,58GH45,KOSPI,KBGH45삼성전자풋,,,,,,,
609,58GH48,KOSPI,KBGH48셀트리온콜,,,,,,,
610,58GH49,KOSPI,KBGH49셀트리온풋,,,,,,,
611,58GH50,KOSPI,KBGH50셀트헬스콜,,,,,,,
612,58GH51,KOSPI,KBGH51셀트헬스풋,,,,,,,
613,58GH56,KOSPI,KBGH56아모레풋,,,,,,,
614,58GH57,KOSPI,KBGH57NC소프트콜,,,,,,,
615,58GH58,KOSPI,KBGH58NC소프트콜,,,,,,,
616,58GH59,KOSPI,KBGH59NC소프트풋,,,,,,,
617,58GH63,KOSPI,KBGH63하이브콜,,,,,,,
618,58GH64,KOSPI,KBGH64하이브콜,,,,,,,
619,58GH68,KOSPI,KBGH68한화솔루콜,,,,,,,
620,58GH69,KOSPI,KBGH69한화솔루풋,,,,,,,
621,58GH70,KOSPI,KBGH70현대건설콜,,,,,,,
622,58GH71,KOSPI,KBGH71현대건설콜,,,,,,,
623,58GH72,KOSPI,KBGH72현대건설풋,,,,,,,
624,58GH73,KOSPI,KBGH73현대제철콜,,,,,,,
625,58GH74,KOSPI,KBGH74현대제철풋,,,,,,,
626,58GH75,KOSPI,KBGH75호텔신라콜,,,,,,,
627,58GH76,KOSPI,KBGH76LG생건콜,,,,,,,
628,58GH78,KOSPI,KBGH78LG화학콜,,,,,,,
629,58GH79,KOSPI,KBGH79LG화학콜,,,,,,,
630,58GH80,KOSPI,KBGH80LG화학풋,,,,,,,
631,58GH81,KOSPI,KBGH81POSCO콜,,,,,,,
632,58GH82,KOSPI,KBGH82POSCO풋,,,,,,,
633,58GH83,KOSPI,KBGH83SK콜,,,,,,,
634,58GH84,KOSPI,KBGH84SK풋,,,,,,,
635,58GH85,KOSPI,KBGH85SK이노콜,,,,,,,
636,58GH86,KOSPI,KBGH86S-OIL콜,,,,,,,
637,58GH87,KOSPI,KBGH87기아콜,,,,,,,
638,58GH88,KOSPI,KBGH88기아풋,,,,,,,
639,58GH89,KOSPI,KBGH89넷마블콜,,,,,,,
640,58GH90,KOSPI,KBGH90삼성SDI콜,,,,,,,
641,58GH91,KOSPI,KBGH91삼성SDI콜,,,,,,,
642,58GH92,KOSPI,KBGH92삼성SDI풋,,,,,,,
643,58GH93,KOSPI,KBGH93삼성물산콜,,,,,,,
644,58GH94,KOSPI,KBGH94삼성바이콜,,,,,,,
645,58GH95,KOSPI,KBGH95삼성바이콜,,,,,,,
646,58GH96,KOSPI,KBGH96삼성바이풋,,,,,,,
647,58GH97,KOSPI,KBGH97신한지주콜,,,,,,,
648,58GH98,KOSPI,KBGH98신한지주콜,,,,,,,
649,58GH99,KOSPI,KBGH99신한지주풋,,,,,,,
650,58GJ00,KOSPI,KBGJ00하나금융콜,,,,,,,
651,58GJ01,KOSPI,KBGJ01하나금융풋,,,,,,,
652,58GJ02,KOSPI,KBGJ02한국지주콜,,,,,,,
653,58GJ03,KOSPI,KBGJ03한국전력콜,,,,,,,
654,58GJ04,KOSPI,KBGJ04한국전력콜,,,,,,,
655,58GJ05,KOSPI,KBGJ05한국전력풋,,,,,,,
656,58GJ06,KOSPI,KBGJ06모비스콜,,,,,,,
657,58GJ07,KOSPI,KBGJ07모비스콜,,,,,,,
658,58GJ08,KOSPI,KBGJ08모비스풋,,,,,,,
659,58GJ09,KOSPI,KBGJ09현대차콜,,,,,,,
660,58GJ10,KOSPI,KBGJ10현대차콜,,,,,,,
661,58GJ11,KOSPI,KBGJ11현대차풋,,,,,,,
662,58GJ13,KOSPI,KBGJ13엘지디스콜,,,,,,,
663,58GJ14,KOSPI,KBGJ14엘지전자콜,,,,,,,
664,58GJ15,KOSPI,KBGJ15엘지전자콜,,,,,,,
665,58GJ16,KOSPI,KBGJ16네이버콜,,,,,,,
666,58GJ17,KOSPI,KBGJ17SK하이닉콜,,,,,,,
667,58GJ18,KOSPI,KBGJ18금호석유콜,,,,,,,
668,58GJ19,KOSPI,KBGJ19대우건설콜,,,,,,,
669,58GJ20,KOSPI,KBGJ20두산퓨얼콜,,,,,,,
670,58GJ21,KOSPI,KBGJ21롯데케미콜,,,,,,,
671,58GJ22,KOSPI,KBGJ22삼성엔지콜,,,,,,,
672,58GJ23,KOSPI,KBGJ23삼성전기콜,,,,,,,
673,58GJ24,KOSPI,KBGJ24삼성전자콜,,,,,,,
674,58GJ25,KOSPI,KBGJ25삼성전자콜,,,,,,,
675,58GJ26,KOSPI,KBGJ26삼성전자콜,,,,,,,
676,58GJ27,KOSPI,KBGJ27삼성전자풋,,,,,,,
677,58GJ28,KOSPI,KBGJ28셀트리온콜,,,,,,,
678,58GJ29,KOSPI,KBGJ29셀트리온콜,,,,,,,
679,58GJ31,KOSPI,KBGJ31아모레콜,,,,,,,
680,58GJ32,KOSPI,KBGJ32아모레콜,,,,,,,
681,58GJ33,KOSPI,KBGJ33NC소프트콜,,,,,,,
682,58GJ34,KOSPI,KBGJ34NC소프트콜,,,,,,,
683,58GJ35,KOSPI,KBGJ35카카오콜,,,,,,,
684,58GJ36,KOSPI,KBGJ36카카오콜,,,,,,,
685,58GJ37,KOSPI,KBGJ37카카오콜,,,,,,,
686,58GJ38,KOSPI,KBGJ38하이브콜,,,,,,,
687,58GJ40,KOSPI,KBGJ40한화솔루콜,,,,,,,
688,58GJ41,KOSPI,KBGJ41현대건설콜,,,,,,,
689,58GJ42,KOSPI,KBGJ42현대건설콜,,,,,,,
690,58GJ43,KOSPI,KBGJ43현대제철콜,,,,,,,
691,58GJ44,KOSPI,KBGJ44LG화학콜,,,,,,,
692,58GJ45,KOSPI,KBGJ45POSCO콜,,,,,,,
693,58GJ46,KOSPI,KBGJ46SK콜,,,,,,,
694,58GJ47,KOSPI,KBGJ47SK이노콜,,,,,,,
695,58GJ49,KOSPI,KBGJ49S-OIL풋,,,,,,,
696,58GJ50,KOSPI,KBGJ50기아콜,,,,,,,
697,58GJ51,KOSPI,KBGJ51녹십자콜,,,,,,,
698,58GJ52,KOSPI,KBGJ52삼성SDI콜,,,,,,,
699,58GJ53,KOSPI,KBGJ53삼성물산풋,,,,,,,
700,58GJ54,KOSPI,KBGJ54삼성바이콜,,,,,,,
701,58GJ55,KOSPI,KBGJ55신한지주콜,,,,,,,
702,58GJ56,KOSPI,KBGJ56하나금융콜,,,,,,,
703,58GJ57,KOSPI,KBGJ57한국지주콜,,,,,,,
704,58GJ58,KOSPI,KBGJ58한국전력콜,,,,,,,
705,58GJ59,KOSPI,KBGJ59모비스콜,,,,,,,
706,58GJ60,KOSPI,KBGJ60현대차콜,,,,,,,
707,58GJ61,KOSPI,KBGJ61현대차콜,,,,,,,
708,58GJ62,KOSPI,KBGJ62현대상선콜,,,,,,,
709,58GJ63,KOSPI,KBGJ63엘지디스풋,,,,,,,
710,58GJ64,KOSPI,KBGJ64엘지전자콜,,,,,,,
711,58GJ65,KOSPI,KBGJ65엘지전자콜,,,,,,,
712,58GJ66,KOSPI,KBGJ66네이버콜,,,,,,,
713,58GJ67,KOSPI,KBGJ67SK하이닉콜,,,,,,,
714,58GJ68,KOSPI,KBGJ68SK하이닉풋,,,,,,,
715,58GJ69,KOSPI,KBGJ69롯데케미콜,,,,,,,
716,58GJ70,KOSPI,KBGJ70삼성전자콜,,,,,,,
717,58GJ71,KOSPI,KBGJ71삼성전자콜,,,,,,,
718,58GJ72,KOSPI,KBGJ72삼성전자풋,,,,,,,
719,58GJ74,KOSPI,KBGJ74셀트헬스콜,,,,,,,
720,58GJ75,KOSPI,KBGJ75셀트제약콜,,,,,,,
721,58GJ76,KOSPI,KBGJ76아모레콜,,,,,,,
722,58GJ77,KOSPI,KBGJ77카카오콜,,,,,,,
723,58GJ78,KOSPI,KBGJ78카카오콜,,,,,,,
724,58GJ79,KOSPI,KBGJ79카카오풋,,,,,,,
725,58GJ80,KOSPI,KBGJ80하이브콜,,,,,,,
726,58GJ81,KOSPI,KBGJ81한화솔루콜,,,,,,,
727,58GJ82,KOSPI,KBGJ82현대건설콜,,,,,,,
728,58GJ83,KOSPI,KBGJ83POSCO콜,,,,,,,
729,58GJ84,KOSPI,KBGJ84기아콜,,,,,,,
730,58GJ85,KOSPI,KBGJ85넷마블콜,,,,,,,
731,58GJ86,KOSPI,KBGJ86녹십자콜,,,,,,,
732,58GJ87,KOSPI,KBGJ87삼성물산콜,,,,,,,
733,58GJ88,KOSPI,KBGJ88삼성바이콜,,,,,,,
734,58GJ89,KOSPI,KBGJ89삼성바이풋,,,,,,,
735,58GJ90,KOSPI,KBGJ90현대차콜,,,,,,,
736,58GJ91,KOSPI,KBGJ91엘지디스콜,,,,,,,
737,58GJ92,KOSPI,KBGJ92네이버콜,,,,,,,
738,58GJ93,KOSPI,KBGJ93SK하이닉콜,,,,,,,
739,58GJ94,KOSPI,KBGJ94삼성전자콜,,,,,,,
740,58GJ95,KOSPI,KBGJ95카카오콜,,,,,,,
741,58GJ96,KOSPI,KBGJ96카카오콜,,,,,,,
742,58GJ97,KOSPI,KBGJ97LG화학콜,,,,,,,
743,58GJ98,KOSPI,KBGJ98POSCO콜,,,,,,,
744,58GJ99,KOSPI,KBGJ99삼성SDI콜,,,,,,,
745,58GK00,KOSPI,KBGK00신한지주콜,,,,,,,
746,58GK01,KOSPI,KBGK01모비스콜,,,,,,,
747,58GK02,KOSPI,KBGK02현대차콜,,,,,,,
748,58GK03,KOSPI,KBGK03네이버콜,,,,,,,
749,58GK04,KOSPI,KBGK04삼성전자콜,,,,,,,
750,58GK05,KOSPI,KBGK05삼성전자콜,,,,,,,
751,58GK06,KOSPI,KBGK06SK이노콜,,,,,,,
752,58GK07,KOSPI,KBGK07기아콜,,,,,,,
753,58GK08,KOSPI,KBGK08하나금융콜,,,,,,,
754,58GK09,KOSPI,KBGK09현대차콜,,,,,,,
755,58GK10,KOSPI,KBGK10KOSPI200콜,,,,,,,
756,58GK11,KOSPI,KBGK11KOSPI200콜,,,,,,,
757,58GK12,KOSPI,KBGK12KOSPI200콜,,,,,,,
758,58GK13,KOSPI,KBGK13KOSPI200콜,,,,,,,
759,58GK14,KOSPI,KBGK14KOSPI200콜,,,,,,,
760,58GK15,KOSPI,KBGK15KOSPI200콜,,,,,,,
761,58GK16,KOSPI,KBGK16KOSPI200콜,,,,,,,
762,58GK17,KOSPI,KBGK17KOSPI200콜,,,,,,,
763,58GK18,KOSPI,KBGK18KOSPI200콜,,,,,,,
764,58GK19,KOSPI,KBGK19KOSPI200콜,,,,,,,
765,58GK20,KOSPI,KBGK20KOSPI200풋,,,,,,,
766,58GK21,KOSPI,KBGK21KOSPI200풋,,,,,,,
767,58GK22,KOSPI,KBGK22KOSPI200풋,,,,,,,
768,58GK23,KOSPI,KBGK23KOSPI200풋,,,,,,,
769,58GK24,KOSPI,KBGK24KOSPI200콜,,,,,,,
770,58GK25,KOSPI,KBGK25KOSPI200콜,,,,,,,
771,58GK26,KOSPI,KBGK26KOSPI200콜,,,,,,,
772,58GK27,KOSPI,KBGK27KOSPI200콜,,,,,,,
773,58GK28,KOSPI,KBGK28KOSPI200콜,,,,,,,
774,58GK29,KOSPI,KBGK29KOSPI200콜,,,,,,,
775,58GK30,KOSPI,KBGK30KOSPI200콜,,,,,,,
776,58GK31,KOSPI,KBGK31KOSPI200콜,,,,,,,
777,58GK32,KOSPI,KBGK32KOSPI200콜,,,,,,,
778,58GK33,KOSPI,KBGK33KOSPI200콜,,,,,,,
779,58GK34,KOSPI,KBGK34KOSPI200콜,,,,,,,
780,58GK35,KOSPI,KBGK35KOSPI200콜,,,,,,,
781,58GK36,KOSPI,KBGK36KOSPI200콜,,,,,,,
782,58GK37,KOSPI,KBGK37KOSPI200콜,,,,,,,
783,58GK38,KOSPI,KBGK38KOSPI200콜,,,,,,,
784,58GK39,KOSPI,KBGK39KOSPI200콜,,,,,,,
785,58GK40,KOSPI,KBGK40KOSPI200콜,,,,,,,
786,58GK41,KOSPI,KBGK41KOSPI200풋,,,,,,,
787,58GK42,KOSPI,KBGK42KOSPI200풋,,,,,,,
788,58GK43,KOSPI,KBGK43KOSPI200풋,,,,,,,
789,58GK44,KOSPI,KBGK44KOSPI200풋,,,,,,,
790,58GK45,KOSPI,KBGK45KOSPI200풋,,,,,,,
791,58GK46,KOSPI,KBGK46KOSPI200풋,,,,,,,
792,58GK47,KOSPI,KBGK47KOSPI200풋,,,,,,,
793,58GK48,KOSPI,KBGK48KOSPI200풋,,,,,,,
794,58GK49,KOSPI,KBGK49KOSPI200풋,,,,,,,
795,58GK50,KOSPI,KBGK50KOSPI200풋,,,,,,,
796,58GK51,KOSPI,KBGK51KOSPI200콜,,,,,,,
797,58GK52,KOSPI,KBGK52KOSPI200콜,,,,,,,
798,58GK53,KOSPI,KBGK53KOSPI200콜,,,,,,,
799,58GK54,KOSPI,KBGK54KOSPI200콜,,,,,,,
800,58GK55,KOSPI,KBGK55KOSPI200콜,,,,,,,
801,58GK56,KOSPI,KBGK56KOSPI200콜,,,,,,,
802,58GK57,KOSPI,KBGK57KOSPI200콜,,,,,,,
803,58GK58,KOSPI,KBGK58KOSPI200콜,,,,,,,
804,58GK59,KOSPI,KBGK59KOSPI200콜,,,,,,,
